database_identifier,Hemostasis,Neurotransmitter release cycle,Transmission across Chemical Synapses,Neuronal System,Metabolism,Synthesis of PC,Glycerophospholipid biosynthesis,Phospholipid metabolism,Phase II - Conjugation of compounds,Signal Transduction,Triglyceride catabolism,Integration of energy metabolism,Disease,Immune System,Cholesterol biosynthesis,Digestion of dietary lipid,Metabolism of vitamins and cofactors,Biological oxidations,Cytochrome P450 - arranged by substrate type,Phase I - Functionalization of compounds,Visual phototransduction,Peptide hormone metabolism,Hydroxycarboxylic acid-binding receptors,Signaling by GPCR,Class A/1 (Rhodopsin-like receptors),Olfactory Signaling Pathway,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Transport of small molecules,GPCR downstream signalling,Metabolism of proteins,Free fatty acids regulate insulin secretion,"Incretin synthesis, secretion, and inactivation","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",G alpha (q) signalling events,G alpha (i) signalling events,Regulation of insulin secretion,"Transport of bile salts and organic acids, metal ions and amine compounds","Transport of vitamins, nucleosides, and related molecules",SLC-mediated transmembrane transport,Passive transport by Aquaporins,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,Free fatty acid receptors,Aquaporin-mediated transport,GPCR ligand binding,Organic cation/anion/zwitterion transport,Metabolism of lipids,SLC transporter disorders,Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS),Disorders of transmembrane transporters,Metabolism of fat-soluble vitamins,Metabolism of amino acids and derivatives,Metabolism of carbohydrates,Transport of fatty acids,Digestion,Metabolism of steroids,Digestion and absorption,Triglyceride metabolism,Sensory Perception,Sensory perception of taste,"Sensory perception of sweet, bitter, and umami (glutamate) taste",Retinoid metabolism and transport,group_type
48,0.5706568710651677,0.03939517836389833,0.03939517836389833,0.03939517836389833,-0.38186995378313554,0.41909789252241636,0.5091491926455596,0.5091491926455596,0.020754784971695913,0.361783466629945,0.5706568710651677,-0.4829450822285546,0.235728411513733,0.6316217091502079,0.6316217091502079,0.5706568710651677,0.5945521962649775,-0.15595500113418093,-0.09219420437316915,-0.09219420437316915,0.6960598225544689,-0.18553192749796235,-0.42224230940587343,0.3537969229056302,0.3143836795726682,0.4370370406299877,0.23277640058133378,0.4257931976268311,0.3537969229056302,-0.18553192749796235,-0.4829450822285546,0.23277640058133378,-0.4829450822285546,-0.23195996447182637,-0.44981983519914964,-0.4829450822285546,0.3771533699063097,0.3509847307105043,0.40812429546095935,0.580418516700785,-0.4829450822285546,0.23277640058133378,0.580418516700785,0.3026113008722429,-0.13654901789510399,0.32130344267026684,0.4779903954003067,0.4088074005564913,0.4848313862382941,0.6960598225544689,0.45201758595274716,-0.20529201858834095,0.4088074005564913,0.5706568710651677,0.6316217091502079,0.5706568710651677,0.5706568710651677,-0.47577981287206494,-0.5732408040545224,-0.5732408040545224,0.6960598225544689,Case
56,0.7401618481145329,0.10232087184984025,0.10232087184984025,0.10232087184984025,-0.38758490955813607,0.29491605479405436,0.36840596401366066,0.36840596401366066,0.16897160162988076,0.25126067750354786,0.7401618481145329,0.08980867393046336,0.23876124277735258,0.1973605212956222,0.1973605212956222,0.7401618481145329,0.4239660056634102,0.5020855484090884,0.5554045213181563,0.5554045213181563,0.5384721367201959,-0.14504977930294513,0.09003710480314477,0.24997667295180756,0.22254822352988637,0.3227850830231507,0.19601452681688708,0.3878451491934972,0.24997667295180756,-0.14504977930294513,0.08980867393046336,0.19601452681688708,0.08980867393046336,-0.2070448139349751,0.10181849690358757,0.08980867393046336,0.6783602359938987,0.2577229427589346,0.3655644686441983,0.7410328686757883,0.08980867393046336,0.19601452681688708,0.7410328686757883,0.21165938723172303,-0.4380626711903779,0.2676275393384094,0.2843862768794422,0.28462497017586214,0.29351287380360086,0.5384721367201959,0.6051712223158405,-0.5568104289523798,0.28462497017586214,0.7401618481145329,0.1973605212956222,0.7401618481145329,0.7401618481145329,-0.15047440878172447,-0.6060814271284546,-0.6060814271284546,0.5384721367201959,Case
61,-0.07728551187610104,-0.5932892006018381,-0.5932892006018381,-0.5932892006018381,0.39614443061378674,-0.3478826971969864,-0.08021178452761812,-0.08021178452761812,-0.03049469965399747,-0.3700903411597755,-0.07728551187610104,0.34261165565593865,0.036648455325176646,-0.48839599967905345,-0.48839599967905345,-0.07728551187610104,-0.31496498393488126,0.14404629294314106,0.36774167781431505,0.36774167781431505,-0.3320700437212275,0.4651109286537867,-0.03928717918133765,-0.3668908688925792,-0.3909798988567017,0.512236565148822,-0.45762359986591744,-0.45684799533347176,-0.3668908688925792,0.4651109286537867,0.34261165565593865,-0.45762359986591744,0.34261165565593865,0.4735511540248631,-0.045776388276702495,0.34261165565593865,-0.5190966625814613,-0.45075481798508604,-0.4749067321369067,-0.4857955772915803,0.34261165565593865,-0.45762359986591744,-0.4857955772915803,-0.3865601528623703,0.34978855678599574,-0.016625846246252695,-0.46221542916639574,-0.45524985465767426,-0.4577744195856211,-0.3320700437212275,-0.499409690802918,-0.022233097751609004,-0.45524985465767426,-0.07728551187610104,-0.48839599967905345,-0.07728551187610104,-0.07728551187610104,-0.01640428945263007,-0.4527333094454278,-0.4527333094454278,-0.3320700437212275,Case
63,-0.27438508033095865,-0.6142987569067921,-0.6142987569067921,-0.6142987569067921,0.1149179076822088,0.32220286766200845,0.32121990764381264,0.32121990764381264,0.7280026551383753,-0.47463184704671774,-0.27438508033095865,0.49387878703102606,-0.1969045903691056,-0.367716598311678,-0.367716598311678,-0.27438508033095865,-0.46748906113810385,0.5686276298010511,0.31744335335027385,0.31744335335027385,-0.4217379090107709,0.5607849978825702,0.2891268863351971,-0.47744346365726326,-0.49931879889474035,0.5149423850172967,-0.5520905618647939,-0.5365186576532619,-0.47744346365726326,0.5607849978825702,0.49387878703102606,-0.5520905618647939,0.49387878703102606,0.543947200442767,0.25972333622279714,0.49387878703102606,-0.583223924260675,-0.517234753950893,-0.5590667523811551,-0.5375567748020875,0.49387878703102606,-0.5520905618647939,-0.5375567748020875,-0.5003707286066217,0.5945992680068122,0.043920329092018755,-0.5409224947785275,-0.5299995540967358,-0.53374924306059,-0.4217379090107709,-0.477709750522411,-0.1437925392920904,-0.5299995540967358,-0.27438508033095865,-0.367716598311678,-0.27438508033095865,-0.27438508033095865,-0.07368018126775841,-0.5055086098335652,-0.5055086098335652,-0.4217379090107709,Case
64,0.22907291925735565,0.15919445555619735,0.15919445555619735,0.15919445555619735,0.2963450476416984,-0.39059979029690317,0.04078728892879046,0.04078728892879046,0.023613491760517986,0.5425608866177848,0.22907291925735565,-0.6318103420464706,0.3781497438754626,0.2456366839672393,0.2456366839672393,0.22907291925735565,0.5932136248306706,-0.18990671031378809,-0.24789918743353825,-0.24789918743353825,0.6683823198790168,-0.38176267186096274,-0.6126433953683678,0.551883158230705,0.6033508766485519,-0.08041704052927612,0.5984132147104585,0.43602675722920237,0.551883158230705,-0.38176267186096274,-0.6318103420464706,0.5984132147104585,-0.6318103420464706,-0.5519951279861575,-0.6046597829261411,-0.6318103420464706,-0.17314500369867614,0.6833301602390341,0.4553019046243271,-0.43817857668036364,-0.6318103420464706,0.5984132147104585,-0.43817857668036364,0.5703801457708018,-0.29110498045778604,0.21403104071496643,0.6864494814058524,0.6922245952009983,0.6861759625523781,0.6683823198790168,-0.5072278725262347,-0.10981710351575963,0.6922245952009983,0.22907291925735565,0.2456366839672393,0.22907291925735565,0.22907291925735565,-0.16774690051652788,0.3361711275963779,0.3361711275963779,0.6683823198790168,Case
66,0.27387659550576077,0.030969901079657854,0.030969901079657854,0.030969901079657854,-0.22676137406401803,-0.5443463621867596,-0.02419200874144077,-0.02419200874144077,-0.14556110531521088,0.23826416084867114,0.27387659550576077,-0.07091276711970348,0.131303728279645,0.6269097815754415,0.6269097815754415,0.27387659550576077,0.35578482644583753,-0.19481237177122332,-0.3563195956364261,-0.3563195956364261,0.6892597503079795,-0.19798544642298035,-0.3312945324943645,0.24191572950120124,0.22425449338006972,-0.4592393588367439,0.20694346067944352,0.19245086143275705,0.24191572950120124,-0.19798544642298035,-0.07091276711970348,0.20694346067944352,-0.07091276711970348,-0.22760259435194863,-0.2804813304674455,-0.07091276711970348,0.16839317212326269,0.1816455701212646,0.20843024011343178,0.7035313140489793,-0.07091276711970348,0.20694346067944352,0.7035313140489793,0.22888588573425978,0.2330003227166743,0.00774878848947245,0.19326538900859583,0.2237746218791173,0.18480938363059102,0.6892597503079795,0.33153215359330857,-0.483786171383776,0.2237746218791173,0.27387659550576077,0.6269097815754415,0.27387659550576077,0.27387659550576077,-0.04485086451525493,0.05004298258735388,0.05004298258735388,0.6892597503079795,Case
67,0.2911536409537765,0.19966390537607442,0.19966390537607442,0.19966390537607442,-0.1219338496714595,-0.6588297013232051,0.024050465122995072,0.024050465122995072,-0.549520052800522,0.31715025914239675,0.2911536409537765,-0.3058221702138258,0.29227176974966185,0.2968352040840823,0.2968352040840823,0.2911536409537765,0.3585323118453364,0.1250705906397479,0.03812751896173087,0.03812751896173087,0.6336802656465634,-0.360705689922635,-0.3818039830973657,0.3202271741341224,0.37559394238389865,-0.4508615900143864,0.39613362234148247,0.20898757575194746,0.3202271741341224,-0.360705689922635,-0.3058221702138258,0.39613362234148247,-0.3058221702138258,-0.36141919027547376,-0.13829823010849232,-0.3058221702138258,-0.4401817387177476,0.4597795788932797,0.19712843218101478,-0.30122760642116575,-0.3058221702138258,0.39613362234148247,-0.30122760642116575,0.29540724211816194,0.31718036789533194,0.3457801203998503,0.39242062594285565,0.49899937013073675,0.38441255147209064,0.6336802656465634,-0.4038373876459706,-0.5160167728480972,0.49899937013073675,0.2911536409537765,0.2968352040840823,0.2911536409537765,0.2911536409537765,-0.10302501982877467,0.06321226560158669,0.06321226560158669,0.6336802656465634,Case
68,-0.5066064301568847,-0.2597723749989451,-0.2597723749989451,-0.2597723749989451,0.34211396388248866,-0.4559613059433318,-0.47711787053366483,-0.47711787053366483,-0.1374755416565649,-0.3437172578432523,-0.5066064301568847,-0.2027901684273621,-0.3169255707839857,-0.534026043746894,-0.534026043746894,-0.5066064301568847,-0.4028933984620151,-0.3759707169702781,-0.6237344814468017,-0.6237344814468017,-0.28130258655112345,-0.05164657606485777,0.6658257778439556,-0.34432987709358515,-0.241551597883188,-0.4897965362283491,0.008383287343123498,-0.38599504991317796,-0.34432987709358515,-0.05164657606485777,-0.2027901684273621,0.008383287343123498,-0.2027901684273621,0.020234846478120454,0.6810823243431018,-0.2027901684273621,-0.44060150738627873,-0.2617517403672505,-0.34773309896696486,-0.43710326662879523,-0.2027901684273621,0.008383287343123498,-0.43710326662879523,-0.2640659892036765,0.6258859550093062,0.06470974991627472,-0.19466834206484993,-0.12174401388849199,-0.22211287644720948,-0.28130258655112345,-0.39875018788412087,0.45509268997030894,-0.12174401388849199,-0.5066064301568847,-0.534026043746894,-0.5066064301568847,-0.5066064301568847,0.39899513946113024,0.06350345652588027,0.06350345652588027,-0.28130258655112345,Case
69,-0.28308381629233,-0.4721418149678337,-0.4721418149678337,-0.4721418149678337,0.07813407519561776,0.24314298889295702,-0.04044477089323451,-0.04044477089323451,-0.04786079741832874,-0.40281217869502167,-0.28308381629233,-0.02379471168415894,-0.36838725200000094,-0.4183884926861652,-0.4183884926861652,-0.28308381629233,-0.3608050217153359,-0.1633873337066784,-0.24848461392323698,-0.24848461392323698,-0.2674780202396815,0.2371243341735603,0.6083294432322346,-0.4132192855276458,-0.3981922979164484,0.33589671689808126,-0.23129372836844841,-0.08411925202385252,-0.4132192855276458,0.2371243341735603,-0.02379471168415894,-0.23129372836844841,-0.02379471168415894,0.26137730660874064,0.5038716649698901,-0.02379471168415894,0.41812895259920957,-0.34104437746669036,-0.049721796548424985,0.5909955301753897,-0.02379471168415894,-0.23129372836844841,0.5909955301753897,-0.3849134947735691,0.25036352272995754,-0.23168217839533312,-0.4084598492169417,-0.3573546990742155,-0.39452571968013617,-0.2674780202396815,0.6680221838970312,-0.16664977878410878,-0.3573546990742155,-0.28308381629233,-0.4183884926861652,-0.28308381629233,-0.28308381629233,0.011244850667348406,-0.2947632008290289,-0.2947632008290289,-0.2674780202396815,Case
70,-0.13044695683445237,-0.5992752352367278,-0.5992752352367278,-0.5992752352367278,-0.11727619875865665,0.5348813062099985,0.1365786310935844,0.1365786310935844,0.47594482324514503,-0.4742439363153784,-0.13044695683445237,0.6698390635608565,-0.04767702422672471,-0.44166178554758123,-0.44166178554758123,-0.13044695683445237,-0.5576263736533974,0.4721598145554828,0.5085325737691576,0.5085325737691576,-0.6355672624339282,0.6141427150687617,0.17145882484724756,-0.47114178877152807,-0.49942158669708436,0.5754825089580099,-0.5971248165117403,0.017820751525179698,-0.47114178877152807,0.6141427150687617,0.6698390635608565,-0.5971248165117403,0.6698390635608565,0.5983213873136176,0.1407695978694188,0.6698390635608565,-0.49765303921287785,0.11756574161810915,0.08623512539617513,-0.49494997343613745,0.6698390635608565,-0.5971248165117403,-0.49494997343613745,-0.5070528870026,0.40126669632340983,-0.10903084869525265,-0.5359647047067226,-0.5264109138272565,-0.5361360001024856,-0.6355672624339282,-0.4656530445256577,-0.2556879203090935,-0.5264109138272565,-0.13044695683445237,-0.44166178554758123,-0.13044695683445237,-0.13044695683445237,-0.01601354417400271,-0.5639910010785266,-0.5639910010785266,-0.6355672624339282,Case
71,0.1218765273174422,-0.5629933166227589,-0.5629933166227589,-0.5629933166227589,0.18370930403357788,-0.6436354255635505,-0.04909829130692578,-0.04909829130692578,0.6830919194584418,-0.42340203909850305,0.1218765273174422,0.634449690806422,-0.47537542306339287,-0.5256674500804672,-0.5256674500804672,0.1218765273174422,-0.5972599934680782,0.5375944643442299,0.2816683737260746,0.2816683737260746,-0.6283037361118566,0.5586477630645693,0.5248236495661822,-0.4250127447396336,-0.5059959260184788,-0.07029895806003325,-0.5408161147081098,-0.4595407681627136,-0.4250127447396336,0.5586477630645693,0.634449690806422,-0.5408161147081098,0.634449690806422,0.53299181836863,0.40440916984004416,0.634449690806422,-0.5462660868059855,-0.5042708767250116,-0.5122645682227401,-0.42386573540224287,0.634449690806422,-0.5408161147081098,-0.42386573540224287,-0.4773711262041859,0.6574786719044824,-0.24744652618924137,-0.49508028358103107,-0.5064571734752653,-0.49479487337609174,-0.6283037361118566,-0.4956647900814221,-0.3819180844913699,-0.5064571734752653,0.1218765273174422,-0.5256674500804672,0.1218765273174422,0.1218765273174422,0.4269425391226874,-0.3982195665657338,-0.3982195665657338,-0.6283037361118566,Case
72,-0.02444302153617651,-0.36880204959124047,-0.36880204959124047,-0.36880204959124047,-0.25438140797909237,-0.5195786764695054,-0.057477055028638556,-0.057477055028638556,0.7147651297212032,0.23111458722457445,-0.02444302153617651,0.4439302434803142,-0.2335878227412149,0.02596233682658247,0.02596233682658247,-0.02444302153617651,-0.38267557134572316,0.21022074117667278,0.049971819954679586,0.049971819954679586,-0.6475235969870882,0.30788695094325236,-0.33981118865486315,0.2412183014709429,-0.2146948926495379,-0.3581271429831251,-0.3008196754876561,-0.3461385016881294,0.2412183014709429,0.30788695094325236,0.4439302434803142,-0.3008196754876561,0.4439302434803142,0.3260136700228487,-0.09034014907137683,0.4439302434803142,-0.3054505500001709,-0.38476176364899145,-0.3568689787205065,-0.487115500691355,0.4439302434803142,-0.3008196754876561,-0.487115500691355,0.22972727142230204,-0.06423433722990411,-0.2010216067963719,-0.2392934589230315,-0.30015768236513723,-0.260105395812191,-0.6475235969870882,-0.48547131951413164,-0.4550292048420715,-0.30015768236513723,-0.02444302153617651,0.02596233682658247,-0.02444302153617651,-0.02444302153617651,-0.07401659487902489,0.04189416635934412,0.04189416635934412,-0.6475235969870882,Case
74,0.7290637398601431,-0.49246860952334925,-0.49246860952334925,-0.49246860952334925,-0.2142086911723729,0.5900982762192716,0.6152586516966849,0.6152586516966849,0.09052907075377523,-0.09238465632494142,0.7290637398601431,0.6403801696367157,-0.2330729989511451,0.2196074118636552,0.2196074118636552,0.7290637398601431,-0.26956833454387047,0.08115506637967669,0.25508178314410024,0.25508178314410024,-0.4914645773166678,0.47043642397049407,-0.1693262905215259,-0.10259651256083328,-0.27185589175007147,0.39186653188822546,-0.45243634116732784,0.04551601701706262,-0.10259651256083328,0.47043642397049407,0.6403801696367157,-0.45243634116732784,0.6403801696367157,0.28001906419570793,-0.13936340496388971,0.6403801696367157,0.4969401892209959,-0.3983825648804316,-0.09670275650279302,0.5002211567771724,0.6403801696367157,-0.45243634116732784,0.5002211567771724,-0.28428873112957076,-0.5329418439003427,0.4388444073420547,-0.29751117966170526,-0.4380867614699651,-0.2653681371371684,-0.4914645773166678,0.37503030062817894,-0.5281356193315967,-0.4380867614699651,0.7290637398601431,0.2196074118636552,0.7290637398601431,0.7290637398601431,0.10485945694330454,-0.5965597722286381,-0.5965597722286381,-0.4914645773166678,Case
78,0.003916561459530978,-0.2601218222453308,-0.2601218222453308,-0.2601218222453308,-0.07843818040416986,-0.5217311402766632,-0.3820040288066476,-0.3820040288066476,0.173813301280431,-0.18845661093124644,0.003916561459530978,-0.1884633227087815,-0.11859861735930487,0.07284498474339425,0.07284498474339425,0.003916561459530978,-0.12505658391847177,0.059095611421517764,-0.11579164907924831,-0.11579164907924831,0.03072183888734612,0.07695235057196441,0.6539857854615618,-0.37150441431839615,-0.2931474241896544,-0.4049496998025841,-0.0809488577672154,-0.19063613506006072,-0.37150441431839615,0.07695235057196441,-0.1884633227087815,-0.0809488577672154,-0.1884633227087815,0.12445862120975756,0.6784402042852734,-0.1884633227087815,-0.3928501247434723,-0.25395209321263296,-0.3758939205856456,-0.5291302420282396,-0.1884633227087815,-0.0809488577672154,-0.5291302420282396,-0.31195511481591437,0.44243562544338044,-0.15792203716240177,-0.22203301451140087,-0.13518068354245594,-0.04618445546630671,0.03072183888734612,-0.2850047107046618,-0.03525747129913843,-0.13518068354245594,0.003916561459530978,0.07284498474339425,0.003916561459530978,0.003916561459530978,0.1782965183740652,-0.6231530900278596,-0.6231530900278596,0.03072183888734612,Case
79,-0.38116017127012736,-0.5553553061690387,-0.5553553061690387,-0.5553553061690387,0.25477979788263877,-0.47610100049187065,-0.4078288605324847,-0.4078288605324847,0.44137434738964754,-0.24206888914615762,-0.38116017127012736,0.6299493539941085,-0.33342686733999494,-0.46228523659295345,-0.46228523659295345,-0.38116017127012736,-0.3902828126348161,0.5106565042400583,0.5149087962173116,0.5149087962173116,-0.5961115446995574,0.5938409577552912,-0.5870165703100987,-0.21492208589358133,-0.23405930112106188,-0.07135288371121226,-0.5622775185637489,-0.3671950340013793,-0.21492208589358133,0.5938409577552912,0.6299493539941085,-0.5622775185637489,0.6299493539941085,0.5410949775653132,-0.5602795133723415,0.6299493539941085,-0.23295853005521217,-0.4517088834812542,-0.34278214752302333,-0.5162363506673856,0.6299493539941085,-0.5622775185637489,-0.5162363506673856,-0.2434254310873341,-0.13278166427812468,-0.21695004180988123,-0.37504485217253813,-0.47503614018730295,-0.38346267232639,-0.5961115446995574,-0.4783961816960617,-0.06040646426898939,-0.47503614018730295,-0.38116017127012736,-0.46228523659295345,-0.38116017127012736,-0.38116017127012736,0.3511980999036118,-0.6275261055552042,-0.6275261055552042,-0.5961115446995574,Case
83,0.7333420806717181,-0.3315632662803151,-0.3315632662803151,-0.3315632662803151,-0.2544153178132861,0.18369628552655898,0.6111145438587768,0.6111145438587768,0.34891368043201787,0.02513506240501735,0.7333420806717181,0.47565022765387743,-0.08314867942279461,0.09154046630522981,0.09154046630522981,0.7333420806717181,0.048774094514754604,0.48284458315323736,0.6432327893008684,0.6432327893008684,-0.10842492525465923,0.3854309176514006,-0.3439758265744074,0.020686154178440917,-0.12285565768015708,0.5428765151024714,-0.3190102041934399,0.14488777516793305,0.020686154178440917,0.3854309176514006,0.47565022765387743,-0.3190102041934399,0.47565022765387743,0.1884560040253678,-0.312750933036921,0.47565022765387743,0.41163558658771343,-0.12225696360974073,0.06064049384671756,0.3549725922364354,0.47565022765387743,-0.3190102041934399,0.3549725922364354,-0.13705416183213456,-0.5303442187813275,0.2699557101978057,-0.12084508207624153,-0.23631789862948932,-0.10715649109850997,-0.10842492525465923,0.2924006179278046,-0.4591936099825191,-0.23631789862948932,0.7333420806717181,0.09154046630522981,0.7333420806717181,0.7333420806717181,-0.22460771676317381,-0.30879459396137693,-0.30879459396137693,-0.10842492525465923,Case
18,-0.0705208356297883,-0.5739108552241865,-0.5739108552241865,-0.5739108552241865,0.11479738513162259,0.1031753671953408,0.1662791937122668,0.1662791937122668,-0.24796978646312265,-0.22709161370037803,-0.0705208356297883,0.6191180062729954,-0.4842706232470039,-0.5333858858910365,-0.5333858858910365,-0.0705208356297883,-0.4381256225601437,-0.03675883705616589,0.23802391258036765,0.23802391258036765,-0.6309163541469628,0.5039973337179376,-0.4059329479117997,-0.2007415468085101,-0.22051135613160036,0.15949039063637846,-0.5056733069650394,-0.4226385182658335,-0.2007415468085101,0.5039973337179376,0.6191180062729954,-0.5056733069650394,0.6191180062729954,0.5099884525929248,-0.39016835167860486,0.6191180062729954,-0.2575724574311233,-0.512803103486627,-0.45715106740346406,-0.4318885544119813,0.6191180062729954,-0.5056733069650394,-0.4318885544119813,-0.23865739245645137,0.03996755526929956,0.06866787683793421,-0.4969448263346812,-0.5016540674599047,-0.4962054300016453,-0.6309163541469628,-0.22407102882152818,-0.43049089034329535,-0.5016540674599047,-0.0705208356297883,-0.5333858858910365,-0.0705208356297883,-0.0705208356297883,0.26798027612649916,-0.037793512813710003,-0.037793512813710003,-0.6309163541469628,Case
1,-0.31430623558692267,-0.41514411487252667,-0.41514411487252667,-0.41514411487252667,0.1404388485551683,-0.3286168164758792,-0.3044716141859457,-0.3044716141859457,-0.44873439830797796,-0.20755954076172178,-0.31430623558692267,0.37588813964331147,-0.14318212166391242,-0.48504019171267854,-0.48504019171267854,-0.31430623558692267,-0.10306501531746885,-0.4262642940631048,-0.2439532161701534,-0.2439532161701534,-0.46477623977912036,0.28913583576817803,-0.13463860907441347,-0.18952893681276006,-0.14621473761897666,-0.03044848013684635,-0.3363876218334002,-0.058914322573426235,-0.18952893681276006,0.28913583576817803,0.37588813964331147,-0.3363876218334002,0.37588813964331147,0.3474911653511174,-0.10074701857954882,0.37588813964331147,0.4498716536225197,-0.3892776745829693,-0.022034342486548696,-0.1615524295196588,0.37588813964331147,-0.3363876218334002,-0.1615524295196588,-0.15921334808356535,-0.5588356832648598,-0.25042623824665117,-0.10979724219468055,-0.3267438645393646,-0.13282209255014465,-0.46477623977912036,0.3084225188813996,-0.29814394665804445,-0.3267438645393646,-0.31430623558692267,-0.48504019171267854,-0.31430623558692267,-0.31430623558692267,0.09970870889315768,-0.02768228933004581,-0.02768228933004581,-0.46477623977912036,Case
45,-0.2376497476214918,0.12446767758863922,0.12446767758863922,0.12446767758863922,-0.21792875019878896,0.003111194749343929,-0.14492127879794475,-0.14492127879794475,-0.3637476205694822,0.307683703291054,-0.2376497476214918,0.039195455371895054,0.30129975311638696,-0.41059888277986917,-0.41059888277986917,-0.2376497476214918,0.49213515557969323,0.3807381994471949,0.5674506888039156,0.5674506888039156,0.4876379637044933,-0.208286560747539,-0.3685803736240627,0.321015813485064,0.3320321766233277,0.36646773337532784,0.2575422242880198,0.39372829780715274,0.321015813485064,-0.208286560747539,0.039195455371895054,0.2575422242880198,0.039195455371895054,-0.2538442306282435,-0.3329400844505404,0.039195455371895054,0.6963691913571884,0.28507882192906925,0.414080041975449,0.5941439018004826,0.039195455371895054,0.2575422242880198,0.5941439018004826,0.32233088352467865,-0.5215477205331224,-0.08519170114956184,0.33277012283927543,0.3068698325659493,0.3356621016213891,0.4876379637044933,0.6694149474203599,-0.20019066060497162,0.3068698325659493,-0.2376497476214918,-0.41059888277986917,-0.2376497476214918,-0.2376497476214918,-0.2835871919420111,-0.22735314798635187,-0.22735314798635187,0.4876379637044933,Case
62,-0.6065458630184042,0.545374870699545,0.545374870699545,0.545374870699545,0.2552721421282402,0.44542383820608294,-0.20086150034409572,-0.20086150034409572,-0.5024320168071609,0.2779203775443606,-0.6065458630184042,0.02939922807492346,0.29760608687982193,-0.4670881401984625,-0.4670881401984625,-0.6065458630184042,0.4756217620485978,-0.028984960619972265,0.47275131568143364,0.47275131568143364,0.4515547411457526,-0.36123573387160823,-0.22129059927339098,0.3022581065180405,0.41242923274655885,0.3754361465226016,0.40082466587519927,0.15851054107869567,0.3022581065180405,-0.36123573387160823,0.02939922807492346,0.40082466587519927,0.02939922807492346,-0.36237255283799485,-0.18559715166182758,0.02939922807492346,0.17750910028362082,0.2603195101078164,0.266369408202011,-0.2640645766356256,0.02939922807492346,0.40082466587519927,-0.2640645766356256,0.3985112156097292,-0.576991442435962,-0.2167312110066029,0.3632399858304535,0.31545260496801997,0.33578752099034037,0.4515547411457526,-0.08632628797806538,0.6263317527312631,0.31545260496801997,-0.6065458630184042,-0.4670881401984625,-0.6065458630184042,-0.6065458630184042,-0.3058159609172791,-0.3001153221335543,-0.3001153221335543,0.4515547411457526,Case
84,-0.4485745543486658,0.13229546749417279,0.13229546749417279,0.13229546749417279,0.17912847074043414,0.45836067891152665,-0.1528034979918862,-0.1528034979918862,-0.25801509782529564,0.4923553488659635,-0.4485745543486658,-0.5025559907383923,0.3988055468360434,-0.016490275017092455,-0.016490275017092455,-0.4485745543486658,0.5053428901847526,-0.17190571317439368,0.12865222564884976,0.12865222564884976,0.5750708920728776,-0.535100255586772,-0.5298592605705249,0.49586077918137883,0.5910913988740906,0.5284075604887181,0.5572135927834956,0.23252373543620872,0.49586077918137883,-0.535100255586772,-0.5025559907383923,0.5572135927834956,-0.5025559907383923,-0.530339771105207,-0.5357285657494979,-0.5025559907383923,0.1912750494424447,0.3196340531355158,0.3082607200632448,-0.4388500282308844,-0.5025559907383923,0.5572135927834956,-0.4388500282308844,0.5874030869280055,-0.6047264223577506,-0.021494382145892305,0.4394986480946722,0.3818085060821848,0.4454139608100447,0.5750708920728776,-0.21655869391382923,0.4907690883385639,0.3818085060821848,-0.4485745543486658,-0.016490275017092455,-0.4485745543486658,-0.4485745543486658,-0.5249970167093102,-0.07163053100178643,-0.07163053100178643,0.5750708920728776,Case
80,-0.4546148547384589,0.25002009040998596,0.25002009040998596,0.25002009040998596,0.3874240043996541,0.08584290671232879,-0.401499600879851,-0.401499600879851,-0.4602146004593755,-0.29439850731981837,-0.4546148547384589,-0.3827202048209596,-0.09279270979301313,-0.41965086212338637,-0.41965086212338637,-0.4546148547384589,-0.1467768092601475,-0.4982575587634315,-0.5411054207927146,-0.5411054207927146,0.11783744836255412,-0.1726165906164699,0.6669067368561097,-0.3018534514774311,-0.21672372698405198,-0.42851412928846483,0.038088964109419386,-0.18443627381124922,-0.3018534514774311,-0.1726165906164699,-0.3827202048209596,0.038088964109419386,-0.3827202048209596,-0.0002429788831634709,0.6523564423696903,-0.3827202048209596,-0.42003731581575016,0.11233930260689977,-0.13855941302519234,-0.40146358773332363,-0.3827202048209596,0.038088964109419386,-0.40146358773332363,-0.23444890991515868,0.6292869288547247,-0.3152445945123715,0.03750989567870468,0.22467003771179048,0.005403630172980256,0.11783744836255412,-0.2768487831332194,0.5297647390967695,0.22467003771179048,-0.4546148547384589,-0.41965086212338637,-0.4546148547384589,-0.4546148547384589,0.20954081432911562,-0.20857351747988465,-0.20857351747988465,0.11783744836255412,Case
