Samples,Class,1-methylguanidine,1-methylimidazoleacetate,1-methylnicotinamide,2-aminoheptanoate,2-methylbutyrylcarnitine (C5),2-methylmalonyl carnitine,2-oxindole-3-acetate,2-piperidinone,3-aminoisobutyrate,3-(cystein-S-yl)acetaminophen,3-hydroxybutyrylcarnitine (1),3-hydroxybutyrylcarnitine (2),3-methoxytyrosine,3-methylglutarylcarnitine (2),3-ureidopropionate,4-aminohippurate,4-guanidinobutanoate,4-imidazoleacetate,5-hydroxyindoleacetate,5-hydroxylysine,5-methylthioadenosine (MTA),7-methylguanine,7-methylxanthine,acetylcarnitine,adenine,adenosine,adipate,adipoylcarnitine,ADSGEGDFXAEGGGVR,arginine,benzoylcarnitine,beta-alanine,beta-hydroxyisovaleroylcarnitine,betaine,betonicine,butyrylcarnitine,caffeine,carnitine,choline,choline phosphate,cotinine,cotinine N-oxide,creatinine,cys-gly_ oxidized,cystathionine,cysteine,cysteine-glutathione disulfide,cysteine sulfinic acid,cysteinylglycine,cystine,deoxycarnitine,dimethylarginine (SDMA + ADMA),dimethylglycine,ectoine,ergothioneine,gamma-glutamyl-2-aminobutyrate,gamma-glutamylalanine,gamma-glutamyl-epsilon-lysine,gamma-glutamylglutamate,gamma-glutamylglutamine,gamma-glutamylglycine,gamma-glutamylhistidine,gamma-glutamylleucine,gamma-glutamylphenylalanine,gamma-glutamylthreonine,gamma-glutamylvaline,glutamate,glutamine,glutarylcarnitine (C5),glycerol 3-phosphate,glycine,glycylvaline,guanidinosuccinate,histidine,homoarginine,homostachydrine,hydroxycotinine,hydroxypioglitazone (M-IV),hypotaurine,imidazole propionate,indoleacetylglutamine,indolepropionate,isobutyrylcarnitine,isoleucine,isovalerylcarnitine,kynurenate,kynurenine,leucine,leucylalanine,lidocaine,lysine,metformin,methionine,methionine sulfone,methionine sulfoxide,methyl indole-3-acetate,N1-Methyl-2-pyridone-5-carboxamide,N1-methyladenosine,N1-methylinosine,N1_N12-diacetylspermine,N2_N2-dimethylguanosine,N4-acetylcytidine,N6-carboxymethyllysine,N6-methyladenosine,N6_N6_N6-trimethyllysine,N-acetyl-1-methylhistidine,N-acetylarginine,N-acetylasparagine,N-acetyl-aspartyl-glutamate (NAAG),N-acetyl-cadaverine,N-acetylcarnosine,N-acetylkynurenine (2),N-acetylneuraminate,N-acetylproline,N-acetylputrescine,N-carbamoylaspartate,N-ethylglycinexylidide,nicotinamide,N-methylpipecolate,N-methylproline,O-desmethyltramadol,O-desmethyltramadol glucuronide,ornithine,phenylacetylcarnitine,phenylacetylglutamine,phenylalanine,pimeloylcarnitine/3-methyladipoylcarnitine,pivaloylcarnitine,pro-hydroxy-pro,prolylglycine,propionylcarnitine,pseudoephedrine,pyroglutamine*,pyrraline,quinolinate,S-1-pyrroline-5-carboxylate,S-allylcysteine,sarcosine (N-Methylglycine),serotonin,stachydrine,suberoylcarnitine,succinylcarnitine,taurine,theanine,theobromine,thioproline,threonine,threonylphenylalanine,tiglylcarnitine,topiramate,Tramadol,trans-urocanate,trigonelline (N^-methylnicotinate),trimethylamine N-oxide,tryptophan,tryptophan betaine,tyrosine,urea,valine,xanthurenate
168,Type:Ulcerative Colitis,293022.0,2998133.0,8707284.0,1117372.0,2871929.0,165582.0,0.0,144845184.0,15677710.0,7691613.0,9768645.0,3748784.0,1793567.0,299431.0,738751.0,0.0,661822.0,922777.0,216322.0,679776.0,1109024.0,9456672.0,729357.0,492651936.0,3659287.0,321200.0,5979983.0,6158068.0,384273.0,675897856.0,0.0,19350720.0,1248693.0,909073088.0,291833.0,6855530.0,96131488.0,1261903744.0,390812864.0,3026855.0,0.0,0.0,640046784.0,5925526.0,346696.0,5575216.0,3966576.0,765557.0,2332925.0,35370724.0,47847332.0,66354696.0,45945684.0,1142014.0,1442598.0,883820.0,4345854.0,1094276.0,0.0,59762556.0,5672273.0,572404.0,1808870.0,595030.0,139316.0,2955669.0,151568368.0,2282811904.0,2276636.0,1834683.0,189007296.0,209822.0,0.0,532139008.0,21096940.0,2265056.0,0.0,0.0,1347886.0,5738226.0,0.0,0.0,5501410.0,723724992.0,9558551.0,1342545.0,22171648.0,640641088.0,1211237.0,79324224.0,403981824.0,0.0,220433488.0,2422050.0,3250768.0,108899.0,8715147.0,4936313.0,1134043.0,232639.0,1183654.0,649599.0,0.0,111984.0,15430826.0,202692.0,1294735.0,1639565.0,45867.0,826045.0,2522549.0,0.0,1907473.0,336056.0,3365888.0,0.0,7402860.0,5491390.0,10553724.0,8130277.0,108141744.0,94895952.0,154330528.0,0.0,11681585.0,811055232.0,1080482.0,0.0,14858364.0,638221.0,8751384.0,0.0,156793792.0,118102.0,1118701.0,1048695.0,0.0,1634528.0,3194837.0,154805872.0,9306317.0,547188.0,163872320.0,1430583.0,8919084.0,3577257.0,262342704.0,512985.0,537462.0,0.0,243736960.0,22854792.0,1676615.0,11125731.0,324536032.0,28507402.0,219554720.0,193909744.0,959314240.0,0.0
18,Type:Ulcerative Colitis,63063.0,1951354.0,2144865.0,1533013.0,2673039.0,460440.0,0.0,183315568.0,6204945.0,0.0,1617384.0,562007.0,707295.0,608506.0,0.0,0.0,583188.0,0.0,468080.0,814105.0,531180.0,2754583.0,505964.0,136347136.0,1518256.0,0.0,6586461.0,10006066.0,106006.0,845287488.0,125386.0,9237228.0,1609777.0,536626592.0,0.0,8303328.0,44850740.0,1799034880.0,235805792.0,3132580.0,0.0,0.0,391070624.0,1715318.0,0.0,7989398.0,1007913.0,0.0,2631401.0,65680740.0,26936768.0,59270800.0,49029540.0,0.0,11298513.0,1095939.0,5225633.0,766209.0,0.0,34873960.0,2625185.0,428839.0,1989646.0,673244.0,0.0,1733807.0,459761184.0,2288159488.0,3204657.0,562012.0,88138480.0,371077.0,269286.0,688678720.0,49941336.0,1401456.0,0.0,0.0,3771726.0,0.0,0.0,2891730.0,1631876.0,562170432.0,9702122.0,2120011.0,20633424.0,780457920.0,2126986.0,0.0,557263424.0,0.0,299252352.0,1021468.0,3642164.0,464880.0,18838904.0,2856431.0,307128.0,88034.0,316059.0,0.0,0.0,0.0,15772347.0,420643.0,1849812.0,399775.0,0.0,0.0,4353050.0,308136.0,1465750.0,0.0,1901876.0,0.0,0.0,3979295.0,4549631.0,7526049.0,0.0,0.0,126257768.0,0.0,7186866.0,1139221632.0,0.0,0.0,9051254.0,375726.0,16581360.0,0.0,65837588.0,0.0,693524.0,513770.0,213272.0,0.0,10447531.0,65970232.0,369313.0,449748.0,259637888.0,0.0,4807019.0,3970465.0,383179104.0,971537.0,817795.0,0.0,0.0,4499610.0,5409358.0,17944418.0,645040704.0,154654592.0,305686176.0,582218304.0,1135058944.0,0.0
194,Type:Ulcerative Colitis,128285.0,2169798.0,683373.0,586447.0,2137432.0,285701.0,0.0,244495408.0,11643011.0,4953374.0,3480867.0,907335.0,1189690.0,1346576.0,249038.0,0.0,489848.0,749850.0,631143.0,833214.0,782822.0,5389659.0,0.0,427497888.0,2640873.0,695248.0,514012.0,1613811.0,156302.0,846687360.0,0.0,9974622.0,0.0,423260000.0,0.0,5611133.0,0.0,1706378752.0,267334368.0,2427461.0,0.0,0.0,601436608.0,2102607.0,159965.0,2403748.0,1368221.0,332853.0,116656.0,51387936.0,30997248.0,60191200.0,54720544.0,79388.0,742928.0,847004.0,3172111.0,1590996.0,95585.0,74881872.0,2978488.0,517287.0,1544490.0,736853.0,174924.0,3152634.0,494741536.0,2420180224.0,2540889.0,721051.0,115420472.0,1245110.0,0.0,571102528.0,26613904.0,2006151.0,0.0,0.0,13701615.0,465349.0,0.0,1109675.0,1887727.0,510597056.0,8018952.0,1439660.0,20227428.0,528436960.0,2916535.0,0.0,477829312.0,0.0,199252704.0,2473227.0,4479750.0,433104.0,15161701.0,3545248.0,759770.0,154603.0,919273.0,517988.0,0.0,174004.0,18684304.0,213663.0,1657814.0,768715.0,177241.0,157810.0,752672.0,0.0,2925714.0,145447.0,2492933.0,209762.0,0.0,1316361.0,9461905.0,7269830.0,0.0,0.0,198392784.0,0.0,9577056.0,1047070912.0,290297.0,0.0,12777340.0,614121.0,10721972.0,0.0,142838480.0,75487.0,787717.0,678063.0,309496.0,1090053.0,11677895.0,17342436.0,1643241.0,1005597.0,306468064.0,0.0,191118.0,2144827.0,435256128.0,725339.0,316260.0,0.0,0.0,1802537.0,1876036.0,20756156.0,426448960.0,4086403.0,170701472.0,349709216.0,862234560.0,539567.0
197,Type:Ulcerative Colitis,161421.0,1375592.0,3386763.0,1054877.0,3782900.0,0.0,0.0,164102912.0,28404280.0,0.0,1700550.0,595372.0,1150794.0,148300.0,0.0,0.0,0.0,0.0,208667.0,944267.0,0.0,4295684.0,288768.0,116152432.0,921438.0,238117.0,287465.0,545657.0,102319.0,923556928.0,0.0,13094591.0,0.0,813757248.0,0.0,10306256.0,49441836.0,1476507648.0,235917872.0,729231.0,0.0,0.0,438774432.0,2549905.0,0.0,8334470.0,2403044.0,366969.0,2110383.0,56455076.0,38830044.0,75356712.0,43873544.0,922703.0,2473011.0,1232296.0,4065989.0,1407179.0,0.0,38282000.0,3356011.0,0.0,2706352.0,789845.0,0.0,2134164.0,217216464.0,2546770432.0,3634949.0,238615.0,96495376.0,0.0,0.0,603394752.0,89414776.0,1667556.0,0.0,0.0,2836682.0,0.0,0.0,1985847.0,4361086.0,716527808.0,7305350.0,2709156.0,17858010.0,889227904.0,436457.0,0.0,774703680.0,0.0,370195264.0,539012.0,4380418.0,275604.0,17126174.0,3209131.0,0.0,0.0,0.0,0.0,0.0,0.0,29005742.0,583364.0,0.0,712300.0,133903.0,0.0,4216704.0,472118.0,1692036.0,0.0,793151.0,0.0,0.0,2495832.0,3817627.0,2523162.0,0.0,0.0,124524160.0,0.0,5340456.0,1218847872.0,0.0,0.0,22614304.0,549448.0,10436815.0,0.0,39228072.0,0.0,615187.0,1172982.0,528229.0,1276879.0,8951672.0,7107607.0,166647.0,0.0,184282560.0,1080475.0,5285297.0,7255723.0,479868992.0,465341.0,255025.0,0.0,0.0,2017273.0,758933.0,24383004.0,656574528.0,3149732.0,444844000.0,341551136.0,1335977728.0,0.0
35,Type:Ulcerative Colitis,91863.0,1072800.0,911553.0,1203970.0,3145613.0,0.0,0.0,178105136.0,7704445.0,0.0,3116977.0,769792.0,1166208.0,0.0,0.0,0.0,701238.0,0.0,150654.0,303001.0,455136.0,3813088.0,0.0,211274016.0,1913491.0,285004.0,733438.0,1335762.0,147466.0,873766784.0,111890.0,26213858.0,0.0,659360768.0,0.0,3787337.0,126728.0,1475662976.0,246303104.0,1924819.0,0.0,0.0,484899136.0,4772777.0,368546.0,5767251.0,4739267.0,235930.0,2943992.0,33604512.0,34896944.0,82684400.0,61553240.0,481634.0,599840.0,909109.0,5524301.0,1857638.0,77325.0,54138664.0,3689911.0,249345.0,3329874.0,862947.0,139164.0,3885206.0,213413888.0,2393709568.0,2057103.0,746653.0,87561920.0,0.0,68834.0,605347008.0,48634992.0,1365091.0,0.0,0.0,7778615.0,185141.0,0.0,190156.0,3291387.0,592891072.0,14338259.0,1931976.0,23523936.0,941449024.0,289213.0,0.0,631988608.0,0.0,276020736.0,1975316.0,3211782.0,241568.0,12594734.0,4060816.0,639952.0,133232.0,470909.0,0.0,227216.0,160633.0,32647720.0,421974.0,1366511.0,1230419.0,0.0,115907.0,3051111.0,0.0,1966927.0,0.0,1961926.0,0.0,0.0,2622943.0,1876775.0,184576960.0,0.0,0.0,178963680.0,0.0,1848975.0,1189053568.0,0.0,0.0,9969662.0,889126.0,8832114.0,0.0,431224832.0,0.0,607496.0,677601.0,76885.0,2204079.0,1204663.0,509335712.0,1274134.0,693220.0,174539392.0,338763.0,1122716.0,4468328.0,383553600.0,550588.0,390206.0,0.0,0.0,5799048.0,1564088.0,2778929.0,600116608.0,4095416.0,296036896.0,265448688.0,1560981888.0,269565.0
48,Type:Ulcerative Colitis,46346.0,2210933.0,6581166.0,1178965.0,2824582.0,240717.0,0.0,221572496.0,34961536.0,0.0,6208406.0,1702457.0,1315513.0,1220629.0,511808.0,0.0,453897.0,449509.0,622959.0,827414.0,787849.0,7985818.0,352611.0,348997248.0,2459851.0,618131.0,854008.0,1751188.0,280695.0,684361536.0,0.0,7654903.0,0.0,433738624.0,212506.0,21374460.0,3585088.0,1184512640.0,302066432.0,3591277.0,0.0,0.0,589384384.0,3655627.0,0.0,1669580.0,11514646.0,1582078.0,290748.0,62258288.0,43768032.0,60001684.0,57832164.0,128654.0,3078988.0,1922661.0,3320392.0,1452082.0,0.0,61300976.0,4355949.0,804009.0,3196257.0,729005.0,243052.0,3133502.0,339851808.0,2138701312.0,1906479.0,944197.0,147833968.0,427750.0,0.0,687858112.0,42821116.0,247250.0,0.0,0.0,7260984.0,282064.0,0.0,1487338.0,2875365.0,872294784.0,7667750.0,1786239.0,20162482.0,992346752.0,3705832.0,0.0,530398688.0,0.0,295521824.0,2118249.0,6069133.0,1217983.0,11468829.0,3188438.0,1020840.0,420568.0,1175668.0,337186.0,0.0,268081.0,20739976.0,119530.0,1730602.0,920367.0,50166.0,0.0,704147.0,0.0,1400567.0,1199421.0,3095084.0,169803.0,0.0,5791154.0,15865885.0,16014941.0,0.0,0.0,147463824.0,0.0,19440844.0,1040571200.0,177909.0,0.0,7633300.0,493163.0,11489170.0,0.0,83461440.0,0.0,617424.0,804390.0,0.0,2461430.0,11456566.0,18811484.0,997593.0,1061550.0,238323216.0,0.0,9923894.0,590150.0,541920896.0,1852310.0,472074.0,0.0,0.0,5806067.0,2265120.0,25628454.0,470605568.0,215259440.0,247988640.0,350574272.0,1337446144.0,622812.0
56,Type:Ulcerative Colitis,115687.0,1163466.0,1655038.0,1257822.0,2482400.0,0.0,0.0,133485928.0,16226461.0,0.0,4564952.0,850895.0,1168961.0,299558.0,216083.0,0.0,330026.0,504250.0,163411.0,703888.0,293477.0,2843718.0,557258.0,338861632.0,992949.0,305082.0,0.0,2199441.0,127881.0,740067520.0,0.0,3155740.0,0.0,376791136.0,0.0,19637306.0,18513054.0,1672540288.0,202291088.0,2867651.0,3029182.0,0.0,463887904.0,1327806.0,0.0,4625059.0,1313317.0,278684.0,1102434.0,45202708.0,25186160.0,50768120.0,49424792.0,173078.0,1383581.0,525622.0,3252597.0,1075850.0,0.0,30520912.0,2989714.0,298636.0,1462892.0,759558.0,200408.0,1380777.0,261488928.0,1895445888.0,3291146.0,217712.0,0.0,262627.0,0.0,568849728.0,61783232.0,965905.0,1318024.0,0.0,3600188.0,128902.0,0.0,2545084.0,1208102.0,341706944.0,9356717.0,1206289.0,12318493.0,461256448.0,1859092.0,0.0,464734976.0,0.0,257611952.0,1456280.0,4553511.0,300016.0,9552217.0,2331540.0,226499.0,0.0,449059.0,509534.0,0.0,0.0,14418509.0,0.0,980836.0,406730.0,73298.0,0.0,2618456.0,0.0,1861502.0,237623.0,1028837.0,0.0,0.0,1506600.0,3490903.0,16502144.0,0.0,0.0,78387624.0,0.0,10226235.0,956191360.0,0.0,0.0,21325168.0,332939.0,10653114.0,0.0,234017232.0,0.0,633495.0,960121.0,0.0,1343887.0,411474.0,20896388.0,808444.0,484735.0,198885888.0,3699625.0,5560816.0,4899851.0,387630688.0,719588.0,0.0,255061408.0,0.0,2029805.0,511806.0,39188360.0,477028512.0,10524493.0,233046576.0,203873840.0,742048832.0,0.0
63,Type:Ulcerative Colitis,0.0,981453.0,1296156.0,1105205.0,4110890.0,601079.0,0.0,119373152.0,26836528.0,0.0,2272244.0,867929.0,843795.0,1565573.0,484014.0,0.0,340251.0,407556.0,230319.0,382028.0,414315.0,3673598.0,84062.0,438117824.0,1372626.0,171034.0,0.0,549338.0,104235.0,849752128.0,0.0,4261794.0,664004.0,445249536.0,476132.0,7279636.0,9954266.0,1997297792.0,170957056.0,2134055.0,0.0,0.0,621495808.0,2101393.0,242870.0,4612069.0,1474597.0,116639.0,1498907.0,49619388.0,54088016.0,56708000.0,13349107.0,0.0,3133851.0,1296680.0,7056385.0,1714558.0,0.0,71285896.0,5123600.0,444216.0,2309253.0,829800.0,119140.0,3315789.0,299132192.0,2405996800.0,1837781.0,419817.0,137051840.0,306311.0,153267.0,674261568.0,68390920.0,948005.0,0.0,0.0,5001787.0,136405.0,0.0,3847851.0,2016872.0,678936000.0,3209386.0,2059296.0,14368941.0,762616704.0,3277964.0,0.0,788999424.0,0.0,370232384.0,467400.0,4764588.0,799138.0,0.0,2551147.0,272581.0,0.0,315263.0,67417.0,0.0,0.0,23815904.0,0.0,1875635.0,329611.0,68408.0,0.0,3043826.0,0.0,1111953.0,138365.0,1055308.0,0.0,0.0,2194287.0,1527460.0,149258016.0,0.0,0.0,246832224.0,0.0,4216295.0,1132817536.0,83666.0,0.0,5589623.0,1382296.0,15338253.0,0.0,57470148.0,0.0,499515.0,1270317.0,0.0,2739311.0,7566396.0,682653184.0,323871.0,940547.0,216026096.0,1052852.0,1039727.0,3844677.0,392864768.0,513130.0,569382.0,0.0,0.0,1112750.0,1770255.0,5343503.0,602388800.0,5600765.0,389415296.0,289574368.0,1109934464.0,298193.0
68,Type:Ulcerative Colitis,305668.0,3109990.0,5139717.0,1359157.0,3911660.0,616505.0,81709.0,205076576.0,15049512.0,997747.0,752343.0,538851.0,931637.0,926264.0,455724.0,0.0,1208103.0,591944.0,350343.0,1027121.0,738300.0,6755221.0,328488.0,241850448.0,2067540.0,293974.0,6389472.0,10178893.0,207887.0,910197824.0,222919.0,25756236.0,1377679.0,607252544.0,132134.0,4583195.0,1706972.0,1482567040.0,286919296.0,2057564.0,0.0,0.0,728756352.0,5116893.0,625366.0,5436253.0,1440373.0,846316.0,1794113.0,83470296.0,4059364.0,66529068.0,49272520.0,224512.0,2709565.0,1175153.0,8554501.0,1787503.0,63117.0,80437280.0,5018049.0,746155.0,2302309.0,910893.0,313654.0,4731484.0,259787616.0,2553335040.0,2760651.0,661896.0,169149136.0,0.0,194569.0,736090368.0,62063220.0,4917049.0,0.0,0.0,3198584.0,244743.0,1376078.0,1515658.0,4228284.0,726462656.0,5456663.0,3030392.0,28937482.0,749306112.0,620729.0,140571440.0,691187648.0,0.0,375647424.0,1245448.0,5073702.0,3250472.0,33063728.0,3190397.0,658648.0,163660.0,1003424.0,497408.0,0.0,95095.0,144716288.0,2253315.0,4976793.0,1587566.0,149868.0,0.0,5411496.0,1004560.0,2316049.0,314577.0,2190066.0,0.0,18041414.0,5062480.0,29385364.0,11101274.0,0.0,0.0,198422560.0,0.0,70874848.0,1212682368.0,258007.0,0.0,21426500.0,669366.0,13275264.0,0.0,98832928.0,0.0,1630167.0,1671718.0,166968.0,3229172.0,3022721.0,163639456.0,280757.0,1541972.0,172317696.0,0.0,2357928.0,7212605.0,491078560.0,351981.0,930384.0,0.0,0.0,3242469.0,13201911.0,38945048.0,565043136.0,27563116.0,340845600.0,437056960.0,1161636736.0,597524.0
71,Type:Ulcerative Colitis,56985.0,1951416.0,3260765.0,1025701.0,4996362.0,146783.0,0.0,154138672.0,25566552.0,0.0,5553584.0,1121979.0,1149073.0,547074.0,428211.0,0.0,624348.0,178084.0,267787.0,545321.0,477928.0,5654824.0,0.0,593298880.0,1288418.0,127370.0,0.0,782148.0,169972.0,700887424.0,173401.0,6091154.0,868950.0,513174464.0,0.0,12689410.0,0.0,1670192896.0,207842048.0,1567010.0,0.0,0.0,669830144.0,1566375.0,241180.0,4041870.0,4503661.0,0.0,1876097.0,51182236.0,61636916.0,65770604.0,11429497.0,0.0,2848152.0,1800230.0,6430582.0,1791896.0,0.0,54384292.0,2660210.0,462330.0,3368135.0,738293.0,0.0,4367918.0,194012720.0,2621798400.0,3056948.0,365007.0,91933008.0,0.0,92564.0,653893632.0,48101604.0,3379877.0,0.0,0.0,5612663.0,185397.0,110087.0,1811639.0,3451988.0,863951296.0,7649277.0,1479909.0,23108920.0,1045252800.0,2256819.0,0.0,672949696.0,0.0,309937568.0,1235867.0,3518070.0,717593.0,0.0,3548828.0,493543.0,0.0,445583.0,140031.0,0.0,0.0,16069110.0,361856.0,1468137.0,598052.0,0.0,141292.0,3717417.0,0.0,1162511.0,0.0,2337725.0,0.0,0.0,3633944.0,1813950.0,2126355.0,0.0,0.0,201832096.0,0.0,4425967.0,1111640832.0,0.0,0.0,10991069.0,748726.0,13934997.0,0.0,171415808.0,0.0,580323.0,0.0,818992.0,1777633.0,7554768.0,17682782.0,0.0,1339229.0,127364256.0,749805.0,1401261.0,6671681.0,360205920.0,418417.0,0.0,0.0,0.0,6472944.0,1650057.0,10468213.0,676409408.0,29324808.0,312830432.0,424126560.0,1436186368.0,172036.0
77,Type:Ulcerative Colitis,103234.0,2838860.0,1599961.0,1943354.0,3258272.0,0.0,0.0,136492832.0,24227140.0,0.0,2658561.0,1580561.0,1091700.0,283295.0,696923.0,0.0,525689.0,378019.0,756570.0,1404025.0,640154.0,5522474.0,0.0,248806320.0,2467296.0,303493.0,705073.0,2176536.0,337767.0,636691968.0,0.0,22041254.0,802133.0,765160512.0,1627654.0,5193826.0,0.0,1573955456.0,264244544.0,1698737.0,0.0,0.0,710517952.0,2603915.0,306079.0,6053904.0,2817703.0,338586.0,1989252.0,44907492.0,55407604.0,63162584.0,37454556.0,1313493.0,784535.0,806597.0,3118890.0,1573473.0,0.0,53182492.0,4611615.0,433378.0,2141005.0,673412.0,200911.0,2247283.0,239934016.0,1877813120.0,2405280.0,1000803.0,155530592.0,0.0,588890.0,492141408.0,41079992.0,1434710.0,0.0,0.0,2541087.0,598665.0,45609.0,1287087.0,2923294.0,624907008.0,10020352.0,2114215.0,37852536.0,611778880.0,908917.0,0.0,483092800.0,0.0,234692672.0,2484398.0,3925215.0,516840.0,19192556.0,3812661.0,951466.0,259611.0,987659.0,328331.0,144211.0,121129.0,20494596.0,431264.0,990412.0,734175.0,159106.0,168986.0,5978897.0,0.0,1764986.0,243248.0,1518910.0,0.0,0.0,3418500.0,4132585.0,32692328.0,0.0,0.0,180308240.0,0.0,6599863.0,846182848.0,231537.0,0.0,12781439.0,759019.0,8608954.0,0.0,216984960.0,0.0,1509188.0,1316252.0,373630.0,1698540.0,9620635.0,395398080.0,897728.0,405936.0,96146976.0,0.0,0.0,4409317.0,267354640.0,662921.0,864954.0,0.0,0.0,6151206.0,3202799.0,25671538.0,506956960.0,69071728.0,227206080.0,363033216.0,852337664.0,337537.0
80,Type:Ulcerative Colitis,79318.0,1820032.0,2270632.0,1905170.0,3386587.0,90212.0,0.0,118247376.0,22211144.0,0.0,1099447.0,730918.0,1347575.0,671682.0,415247.0,0.0,0.0,627025.0,322198.0,412890.0,333296.0,3947624.0,0.0,86557184.0,1330815.0,167533.0,0.0,449080.0,127501.0,520205376.0,149147.0,18639816.0,0.0,629708288.0,0.0,9104543.0,29011812.0,1517556608.0,279068352.0,2158845.0,0.0,0.0,593083776.0,2701875.0,0.0,6321913.0,4506956.0,0.0,2721502.0,48283408.0,60598348.0,53055840.0,27700936.0,1655828.0,1521271.0,631121.0,5382714.0,1194228.0,0.0,45685944.0,3472405.0,388671.0,2224516.0,766419.0,0.0,3130614.0,202207232.0,1985303936.0,2280838.0,367331.0,0.0,0.0,235347.0,534898720.0,36274416.0,10960183.0,0.0,0.0,1768158.0,0.0,0.0,13872186.0,2130491.0,587150016.0,6979692.0,1909132.0,23367746.0,686034048.0,750986.0,0.0,509084288.0,0.0,283029440.0,735412.0,3549064.0,335455.0,7267669.0,2829255.0,507115.0,88145.0,426565.0,0.0,0.0,0.0,17493538.0,408002.0,1564683.0,588148.0,0.0,0.0,2212082.0,0.0,2020249.0,0.0,1663774.0,0.0,0.0,5563040.0,4398488.0,36866052.0,0.0,0.0,219047424.0,0.0,6936107.0,1012641600.0,0.0,0.0,9942290.0,704300.0,11343115.0,0.0,146557584.0,0.0,560412.0,1309709.0,344657.0,2035063.0,1824668.0,478098304.0,173502.0,340516.0,147004064.0,0.0,2543364.0,5660104.0,330210880.0,405470.0,610522.0,0.0,0.0,5699614.0,16776026.0,7227501.0,575236736.0,49843344.0,285656448.0,394842656.0,949772032.0,0.0
88,Type:Ulcerative Colitis,98976.0,1864729.0,2489007.0,2645548.0,1952637.0,0.0,0.0,164749680.0,8943859.0,0.0,2813677.0,698445.0,617788.0,989322.0,283321.0,0.0,744408.0,395022.0,508945.0,948972.0,992142.0,5192826.0,0.0,305393792.0,2119241.0,363228.0,0.0,552922.0,125090.0,543680704.0,0.0,3556054.0,1698021.0,463040768.0,257327.0,8405096.0,0.0,1191274880.0,263043376.0,3708332.0,24000316.0,116762.0,541002816.0,3950958.0,275367.0,4291653.0,516025.0,779539.0,1425081.0,121250128.0,21904236.0,46876344.0,35979380.0,1121779.0,776989.0,609900.0,9770015.0,1712521.0,174928.0,50427336.0,4050223.0,585831.0,1655122.0,564631.0,147418.0,4198370.0,398254464.0,1704665856.0,1487006.0,1628940.0,114472488.0,99109.0,186981.0,448239264.0,30809138.0,734669.0,7174008.0,0.0,2591852.0,1568707.0,195443.0,3487810.0,1675430.0,507066848.0,11248268.0,1203571.0,20060966.0,472220448.0,718913.0,0.0,440037280.0,166710352.0,168847216.0,2694764.0,2636406.0,399720.0,20246518.0,2686711.0,1011092.0,125831.0,843721.0,608228.0,124847.0,85746.0,17731780.0,287678.0,2217131.0,533960.0,103194.0,281800.0,2339865.0,0.0,2613743.0,409717.0,2634978.0,0.0,0.0,2879629.0,5993371.0,1134824.0,0.0,0.0,171942656.0,0.0,16881640.0,811442304.0,0.0,0.0,17346708.0,465694.0,12949029.0,0.0,115168176.0,135334.0,623113.0,746607.0,0.0,1226708.0,629270.0,5087310.0,683486.0,1115161.0,182314352.0,0.0,192071.0,3597554.0,209336064.0,709261.0,314890.0,0.0,0.0,8597172.0,2599804.0,25981516.0,414170144.0,12459517.0,211065280.0,330961376.0,842534336.0,0.0
90,Type:Ulcerative Colitis,92056.0,1084105.0,505258.0,1005052.0,2655362.0,0.0,0.0,114556712.0,21729654.0,0.0,851818.0,871465.0,1054028.0,182990.0,420225.0,0.0,556631.0,393359.0,264396.0,500345.0,348409.0,3347389.0,333220.0,292093184.0,1672735.0,6886050.0,263577.0,983380.0,124953.0,423179360.0,0.0,10722327.0,698958.0,511789760.0,0.0,3675974.0,1305154.0,1465993216.0,221285472.0,7197049.0,0.0,0.0,564261440.0,3939946.0,88152.0,2599375.0,29611434.0,0.0,1250738.0,42124536.0,41745448.0,52365836.0,22969492.0,1472669.0,9123110.0,597530.0,2433689.0,1605773.0,0.0,23691228.0,4816511.0,373137.0,2931336.0,829454.0,0.0,3659209.0,281173824.0,1975726976.0,1314570.0,852097.0,82741536.0,0.0,93324.0,513249088.0,26812544.0,2756423.0,0.0,0.0,3612787.0,1091949.0,0.0,1290291.0,3769276.0,511702240.0,8054039.0,1167665.0,14188123.0,675265728.0,166022.0,0.0,526722496.0,0.0,276307008.0,749115.0,3605045.0,382646.0,0.0,2724967.0,271701.0,0.0,393495.0,79959.0,341255.0,61446.0,25471168.0,0.0,1312779.0,1388409.0,0.0,0.0,2713650.0,0.0,1264227.0,1946502.0,1304562.0,1177421.0,0.0,15243871.0,20019862.0,1995393.0,0.0,0.0,219532320.0,0.0,3611888.0,943540032.0,189680.0,0.0,9948246.0,572361.0,13882946.0,0.0,223212288.0,0.0,556328.0,931014.0,298337.0,1543733.0,1865017.0,0.0,384292.0,2810756.0,161377760.0,0.0,4789881.0,2609429.0,437204768.0,397846.0,479635.0,0.0,0.0,9752468.0,804708.0,7596676.0,566937664.0,96320272.0,262319744.0,260251808.0,962205696.0,150638.0
