database_identifier,Hemostasis,Neurotransmitter release cycle,Transmission across Chemical Synapses,Neuronal System,Metabolism,Synthesis of PC,Glycerophospholipid biosynthesis,Phospholipid metabolism,Phase II - Conjugation of compounds,Signal Transduction,Triglyceride catabolism,Integration of energy metabolism,Disease,Immune System,Cholesterol biosynthesis,Digestion of dietary lipid,Metabolism of vitamins and cofactors,Biological oxidations,Cytochrome P450 - arranged by substrate type,Phase I - Functionalization of compounds,Visual phototransduction,Peptide hormone metabolism,Hydroxycarboxylic acid-binding receptors,Signaling by GPCR,Class A/1 (Rhodopsin-like receptors),Olfactory Signaling Pathway,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Transport of small molecules,GPCR downstream signalling,Metabolism of proteins,Free fatty acids regulate insulin secretion,"Incretin synthesis, secretion, and inactivation","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",G alpha (q) signalling events,G alpha (i) signalling events,Regulation of insulin secretion,"Transport of bile salts and organic acids, metal ions and amine compounds","Transport of vitamins, nucleosides, and related molecules",SLC-mediated transmembrane transport,Passive transport by Aquaporins,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,Free fatty acid receptors,Aquaporin-mediated transport,GPCR ligand binding,Organic cation/anion/zwitterion transport,Metabolism of lipids,SLC transporter disorders,Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS),Disorders of transmembrane transporters,Metabolism of fat-soluble vitamins,Metabolism of amino acids and derivatives,Metabolism of carbohydrates,Transport of fatty acids,Digestion,Metabolism of steroids,Digestion and absorption,Triglyceride metabolism,Sensory Perception,Sensory perception of taste,"Sensory perception of sweet, bitter, and umami (glutamate) taste",Retinoid metabolism and transport,group_type
61,-0.0772855118761011,-0.5932892006018381,-0.5932892006018381,-0.5932892006018381,0.39614443061378685,-0.3478826971969864,-0.08021178452761801,-0.08021178452761801,-0.030494699653997485,-0.37009034115977546,-0.0772855118761011,0.34261165565593865,0.03664845532517663,-0.48839599967905334,-0.48839599967905334,-0.0772855118761011,-0.3149649839348813,0.14404629294314103,0.3677416778143151,0.3677416778143151,-0.3320700437212275,0.4651109286537867,-0.03928717918133765,-0.3668908688925792,-0.3909798988567017,0.512236565148822,-0.45762359986591744,-0.4568479953334718,-0.3668908688925792,0.4651109286537867,0.34261165565593865,-0.45762359986591744,0.34261165565593865,0.4735511540248631,-0.045776388276702495,0.34261165565593865,-0.5190966625814613,-0.45075481798508604,-0.4749067321369067,-0.4857955772915803,0.34261165565593865,-0.45762359986591744,-0.4857955772915803,-0.3865601528623703,0.34978855678599574,-0.01662584624625253,-0.46221542916639574,-0.45524985465767426,-0.4577744195856211,-0.3320700437212275,-0.499409690802918,-0.022233097751609004,-0.45524985465767426,-0.0772855118761011,-0.48839599967905334,-0.0772855118761011,-0.0772855118761011,-0.016404289452629717,-0.4527333094454278,-0.4527333094454278,-0.3320700437212275,Control
63,-0.2743850803309588,-0.6142987569067921,-0.6142987569067921,-0.6142987569067921,0.11491790768220887,0.3222028676620083,0.32121990764381286,0.32121990764381286,0.728002655138375,-0.4746318470467177,-0.2743850803309588,0.49387878703102606,-0.1969045903691056,-0.36771659831167786,-0.36771659831167786,-0.2743850803309588,-0.4674890611381039,0.568627629801051,0.3174433533502739,0.3174433533502739,-0.42173790901077096,0.5607849978825702,0.2891268863351971,-0.47744346365726326,-0.49931879889474035,0.5149423850172967,-0.5520905618647939,-0.536518657653262,-0.47744346365726326,0.5607849978825702,0.49387878703102606,-0.5520905618647939,0.49387878703102606,0.543947200442767,0.25972333622279714,0.49387878703102606,-0.583223924260675,-0.517234753950893,-0.5590667523811551,-0.5375567748020875,0.49387878703102606,-0.5520905618647939,-0.5375567748020875,-0.5003707286066217,0.5945992680068122,0.04392032909201883,-0.5409224947785275,-0.5299995540967358,-0.5337492430605899,-0.42173790901077096,-0.477709750522411,-0.1437925392920904,-0.5299995540967358,-0.2743850803309588,-0.36771659831167786,-0.2743850803309588,-0.2743850803309588,-0.07368018126775805,-0.5055086098335652,-0.5055086098335652,-0.42173790901077096,Control
64,0.2290729192573557,0.15919445555619735,0.15919445555619735,0.15919445555619735,0.29634504764169856,-0.39059979029690317,0.040787288928790424,0.040787288928790424,0.023613491760517878,0.5425608866177847,0.2290729192573557,-0.6318103420464706,0.37814974387546246,0.2456366839672393,0.2456366839672393,0.2290729192573557,0.5932136248306706,-0.18990671031378806,-0.24789918743353825,-0.24789918743353825,0.6683823198790169,-0.38176267186096274,-0.6126433953683678,0.551883158230705,0.6033508766485519,-0.08041704052927612,0.5984132147104585,0.4360267572292023,0.551883158230705,-0.38176267186096274,-0.6318103420464706,0.5984132147104585,-0.6318103420464706,-0.5519951279861575,-0.6046597829261411,-0.6318103420464706,-0.17314500369867614,0.6833301602390341,0.4553019046243271,-0.43817857668036364,-0.6318103420464706,0.5984132147104585,-0.43817857668036364,0.5703801457708018,-0.29110498045778604,0.21403104071496643,0.6864494814058524,0.6922245952009983,0.686175962552378,0.6683823198790169,-0.5072278725262347,-0.10981710351575963,0.6922245952009983,0.2290729192573557,0.2456366839672393,0.2290729192573557,0.2290729192573557,-0.16774690051652788,0.3361711275963779,0.3361711275963779,0.6683823198790169,Control
66,0.2738765955057607,0.030969901079657854,0.030969901079657854,0.030969901079657854,-0.22676137406401803,-0.5443463621867597,-0.024192008741440778,-0.024192008741440778,-0.14556110531521094,0.23826416084867108,0.2738765955057607,-0.07091276711970348,0.13130372827964504,0.6269097815754414,0.6269097815754414,0.2738765955057607,0.3557848264458376,-0.1948123717712233,-0.3563195956364261,-0.3563195956364261,0.6892597503079796,-0.19798544642298035,-0.3312945324943645,0.24191572950120124,0.22425449338006972,-0.4592393588367439,0.20694346067944352,0.19245086143275708,0.24191572950120124,-0.19798544642298035,-0.07091276711970348,0.20694346067944352,-0.07091276711970348,-0.22760259435194863,-0.2804813304674455,-0.07091276711970348,0.16839317212326269,0.1816455701212646,0.20843024011343178,0.7035313140489793,-0.07091276711970348,0.20694346067944352,0.7035313140489793,0.22888588573425978,0.2330003227166743,0.007748788489472062,0.19326538900859583,0.2237746218791173,0.18480938363059096,0.6892597503079796,0.33153215359330857,-0.483786171383776,0.2237746218791173,0.2738765955057607,0.6269097815754414,0.2738765955057607,0.2738765955057607,-0.04485086451525511,0.05004298258735388,0.05004298258735388,0.6892597503079796,Control
67,0.29115364095377655,0.19966390537607442,0.19966390537607442,0.19966390537607442,-0.12193384967145961,-0.6588297013232052,0.024050465122995038,0.024050465122995038,-0.5495200528005217,0.3171502591423967,0.29115364095377655,-0.3058221702138258,0.2922717697496619,0.2968352040840823,0.2968352040840823,0.29115364095377655,0.35853231184533635,0.1250705906397479,0.03812751896173085,0.03812751896173085,0.6336802656465635,-0.360705689922635,-0.3818039830973657,0.3202271741341224,0.37559394238389865,-0.4508615900143864,0.39613362234148247,0.20898757575194743,0.3202271741341224,-0.360705689922635,-0.3058221702138258,0.39613362234148247,-0.3058221702138258,-0.36141919027547376,-0.13829823010849232,-0.3058221702138258,-0.4401817387177476,0.4597795788932797,0.19712843218101478,-0.30122760642116575,-0.3058221702138258,0.39613362234148247,-0.30122760642116575,0.29540724211816194,0.31718036789533194,0.34578012039985,0.39242062594285565,0.49899937013073675,0.3844125514720906,0.6336802656465635,-0.4038373876459706,-0.5160167728480972,0.49899937013073675,0.29115364095377655,0.2968352040840823,0.29115364095377655,0.29115364095377655,-0.10302501982877475,0.06321226560158669,0.06321226560158669,0.6336802656465635,Control
68,-0.5066064301568848,-0.2597723749989451,-0.2597723749989451,-0.2597723749989451,0.34211396388248866,-0.45596130594333184,-0.4771178705336649,-0.4771178705336649,-0.13747554165656492,-0.34371725784325224,-0.5066064301568848,-0.2027901684273621,-0.31692557078398564,-0.5340260437468941,-0.5340260437468941,-0.5066064301568848,-0.4028933984620152,-0.37597071697027806,-0.6237344814468017,-0.6237344814468017,-0.28130258655112345,-0.05164657606485777,0.6658257778439556,-0.34432987709358515,-0.241551597883188,-0.4897965362283491,0.008383287343123498,-0.3859950499131781,-0.34432987709358515,-0.05164657606485777,-0.2027901684273621,0.008383287343123498,-0.2027901684273621,0.020234846478120454,0.6810823243431018,-0.2027901684273621,-0.44060150738627873,-0.2617517403672505,-0.34773309896696486,-0.43710326662879523,-0.2027901684273621,0.008383287343123498,-0.43710326662879523,-0.2640659892036765,0.6258859550093062,0.06470974991627475,-0.19466834206484993,-0.12174401388849199,-0.22211287644720948,-0.28130258655112345,-0.39875018788412087,0.45509268997030894,-0.12174401388849199,-0.5066064301568848,-0.5340260437468941,-0.5066064301568848,-0.5066064301568848,0.3989951394611299,0.06350345652588027,0.06350345652588027,-0.28130258655112345,Control
69,-0.28308381629233004,-0.4721418149678337,-0.4721418149678337,-0.4721418149678337,0.07813407519561781,0.243142988892957,-0.040444770893234824,-0.040444770893234824,-0.04786079741832873,-0.40281217869502145,-0.28308381629233004,-0.02379471168415894,-0.368387252000001,-0.4183884926861651,-0.4183884926861651,-0.28308381629233004,-0.36080502171533607,-0.1633873337066784,-0.24848461392323704,-0.24848461392323704,-0.26747802023968165,0.2371243341735603,0.6083294432322346,-0.4132192855276458,-0.3981922979164484,0.33589671689808126,-0.23129372836844841,-0.08411925202385252,-0.4132192855276458,0.2371243341735603,-0.02379471168415894,-0.23129372836844841,-0.02379471168415894,0.26137730660874064,0.5038716649698901,-0.02379471168415894,0.41812895259920957,-0.34104437746669036,-0.049721796548424985,0.5909955301753897,-0.02379471168415894,-0.23129372836844841,0.5909955301753897,-0.3849134947735691,0.25036352272995754,-0.231682178395333,-0.4084598492169417,-0.3573546990742155,-0.39452571968013617,-0.26747802023968165,0.6680221838970312,-0.16664977878410878,-0.3573546990742155,-0.28308381629233004,-0.4183884926861651,-0.28308381629233004,-0.28308381629233004,0.011244850667348606,-0.2947632008290289,-0.2947632008290289,-0.26747802023968165,Control
70,-0.13044695683445243,-0.5992752352367278,-0.5992752352367278,-0.5992752352367278,-0.11727619875865661,0.5348813062099986,0.13657863109358429,0.13657863109358429,0.47594482324514487,-0.4742439363153786,-0.13044695683445243,0.6698390635608565,-0.04767702422672465,-0.44166178554758107,-0.44166178554758107,-0.13044695683445243,-0.5576263736533974,0.4721598145554827,0.5085325737691576,0.5085325737691576,-0.6355672624339284,0.6141427150687617,0.17145882484724756,-0.47114178877152807,-0.49942158669708436,0.5754825089580099,-0.5971248165117403,0.017820751525179764,-0.47114178877152807,0.6141427150687617,0.6698390635608565,-0.5971248165117403,0.6698390635608565,0.5983213873136176,0.1407695978694188,0.6698390635608565,-0.49765303921287785,0.11756574161810915,0.08623512539617513,-0.49494997343613745,0.6698390635608565,-0.5971248165117403,-0.49494997343613745,-0.5070528870026,0.40126669632340983,-0.10903084869525244,-0.5359647047067226,-0.5264109138272565,-0.5361360001024853,-0.6355672624339284,-0.4656530445256577,-0.2556879203090935,-0.5264109138272565,-0.13044695683445243,-0.44166178554758107,-0.13044695683445243,-0.13044695683445243,-0.016013544174002414,-0.5639910010785266,-0.5639910010785266,-0.6355672624339284,Control
71,0.1218765273174422,-0.5629933166227589,-0.5629933166227589,-0.5629933166227589,0.18370930403357785,-0.6436354255635505,-0.04909829130692588,-0.04909829130692588,0.6830919194584417,-0.42340203909850305,0.1218765273174422,0.634449690806422,-0.4753754230633928,-0.5256674500804672,-0.5256674500804672,0.1218765273174422,-0.5972599934680785,0.5375944643442299,0.28166837372607473,0.28166837372607473,-0.6283037361118567,0.5586477630645693,0.5248236495661822,-0.4250127447396336,-0.5059959260184788,-0.07029895806003325,-0.5408161147081098,-0.45954076816271366,-0.4250127447396336,0.5586477630645693,0.634449690806422,-0.5408161147081098,0.634449690806422,0.53299181836863,0.40440916984004416,0.634449690806422,-0.5462660868059855,-0.5042708767250116,-0.5122645682227401,-0.42386573540224287,0.634449690806422,-0.5408161147081098,-0.42386573540224287,-0.4773711262041859,0.6574786719044824,-0.2474465261892414,-0.49508028358103107,-0.5064571734752653,-0.4947948733760917,-0.6283037361118567,-0.4956647900814221,-0.3819180844913699,-0.5064571734752653,0.1218765273174422,-0.5256674500804672,0.1218765273174422,0.1218765273174422,0.4269425391226876,-0.3982195665657338,-0.3982195665657338,-0.6283037361118567,Control
72,-0.024443021536176574,-0.36880204959124047,-0.36880204959124047,-0.36880204959124047,-0.2543814079790925,-0.5195786764695056,-0.05747705502863858,-0.05747705502863858,0.7147651297212032,0.23111458722457437,-0.024443021536176574,0.4439302434803142,-0.233587822741215,0.025962336826582465,0.025962336826582465,-0.024443021536176574,-0.38267557134572305,0.21022074117667278,0.049971819954679586,0.049971819954679586,-0.6475235969870883,0.30788695094325236,-0.33981118865486315,0.2412183014709429,-0.2146948926495379,-0.3581271429831251,-0.3008196754876561,-0.3461385016881294,0.2412183014709429,0.30788695094325236,0.4439302434803142,-0.3008196754876561,0.4439302434803142,0.3260136700228487,-0.09034014907137683,0.4439302434803142,-0.3054505500001709,-0.38476176364899145,-0.3568689787205065,-0.487115500691355,0.4439302434803142,-0.3008196754876561,-0.487115500691355,0.22972727142230204,-0.06423433722990411,-0.20102160679637196,-0.2392934589230315,-0.30015768236513723,-0.26010539581219094,-0.6475235969870883,-0.48547131951413164,-0.4550292048420715,-0.30015768236513723,-0.024443021536176574,0.025962336826582465,-0.024443021536176574,-0.024443021536176574,-0.07401659487902491,0.04189416635934412,0.04189416635934412,-0.6475235969870883,Control
74,0.7290637398601434,-0.49246860952334925,-0.49246860952334925,-0.49246860952334925,-0.2142086911723728,0.5900982762192716,0.615258651696685,0.615258651696685,0.09052907075377514,-0.09238465632494142,0.7290637398601434,0.6403801696367157,-0.23307299895114517,0.21960741186365523,0.21960741186365523,0.7290637398601434,-0.2695683345438704,0.08115506637967668,0.25508178314410024,0.25508178314410024,-0.4914645773166679,0.47043642397049407,-0.1693262905215259,-0.10259651256083328,-0.27185589175007147,0.39186653188822546,-0.45243634116732784,0.04551601701706267,-0.10259651256083328,0.47043642397049407,0.6403801696367157,-0.45243634116732784,0.6403801696367157,0.28001906419570793,-0.13936340496388971,0.6403801696367157,0.4969401892209959,-0.3983825648804316,-0.09670275650279302,0.5002211567771724,0.6403801696367157,-0.45243634116732784,0.5002211567771724,-0.28428873112957076,-0.5329418439003427,0.43884440734205477,-0.29751117966170526,-0.4380867614699651,-0.26536813713716834,-0.4914645773166679,0.37503030062817894,-0.5281356193315967,-0.4380867614699651,0.7290637398601434,0.21960741186365523,0.7290637398601434,0.7290637398601434,0.10485945694330477,-0.5965597722286381,-0.5965597722286381,-0.4914645773166679,Control
78,0.003916561459530981,-0.2601218222453308,-0.2601218222453308,-0.2601218222453308,-0.0784381804041699,-0.5217311402766631,-0.3820040288066477,-0.3820040288066477,0.17381330128043104,-0.1884566109312464,0.003916561459530981,-0.1884633227087815,-0.1185986173593049,0.07284498474339422,0.07284498474339422,0.003916561459530981,-0.1250565839184718,0.05909561142151773,-0.11579164907924828,-0.11579164907924828,0.030721838887346118,0.07695235057196441,0.6539857854615618,-0.37150441431839615,-0.2931474241896544,-0.4049496998025841,-0.0809488577672154,-0.19063613506006072,-0.37150441431839615,0.07695235057196441,-0.1884633227087815,-0.0809488577672154,-0.1884633227087815,0.12445862120975756,0.6784402042852734,-0.1884633227087815,-0.3928501247434723,-0.25395209321263296,-0.3758939205856456,-0.5291302420282396,-0.1884633227087815,-0.0809488577672154,-0.5291302420282396,-0.31195511481591437,0.44243562544338044,-0.15792203716240177,-0.22203301451140087,-0.13518068354245594,-0.046184455466306715,0.030721838887346118,-0.2850047107046618,-0.03525747129913843,-0.13518068354245594,0.003916561459530981,0.07284498474339422,0.003916561459530981,0.003916561459530981,0.17829651837406515,-0.6231530900278596,-0.6231530900278596,0.030721838887346118,Control
79,-0.3811601712701275,-0.5553553061690387,-0.5553553061690387,-0.5553553061690387,0.2547797978826388,-0.4761010004918705,-0.4078288605324845,-0.4078288605324845,0.44137434738964765,-0.2420688891461578,-0.3811601712701275,0.6299493539941085,-0.3334268673399949,-0.46228523659295345,-0.46228523659295345,-0.3811601712701275,-0.3902828126348162,0.5106565042400582,0.5149087962173117,0.5149087962173117,-0.5961115446995575,0.5938409577552912,-0.5870165703100987,-0.21492208589358133,-0.23405930112106188,-0.07135288371121226,-0.5622775185637489,-0.3671950340013793,-0.21492208589358133,0.5938409577552912,0.6299493539941085,-0.5622775185637489,0.6299493539941085,0.5410949775653132,-0.5602795133723415,0.6299493539941085,-0.23295853005521217,-0.4517088834812542,-0.34278214752302333,-0.5162363506673856,0.6299493539941085,-0.5622775185637489,-0.5162363506673856,-0.2434254310873341,-0.13278166427812468,-0.216950041809881,-0.37504485217253813,-0.47503614018730295,-0.38346267232639,-0.5961115446995575,-0.4783961816960617,-0.06040646426898939,-0.47503614018730295,-0.3811601712701275,-0.46228523659295345,-0.3811601712701275,-0.3811601712701275,0.3511980999036117,-0.6275261055552042,-0.6275261055552042,-0.5961115446995575,Control
83,0.7333420806717184,-0.3315632662803151,-0.3315632662803151,-0.3315632662803151,-0.25441531781328613,0.18369628552655898,0.6111145438587768,0.6111145438587768,0.34891368043201787,0.02513506240501726,0.7333420806717184,0.47565022765387743,-0.08314867942279461,0.0915404663052298,0.0915404663052298,0.7333420806717184,0.04877409451475465,0.4828445831532373,0.6432327893008685,0.6432327893008685,-0.10842492525465923,0.3854309176514006,-0.3439758265744074,0.020686154178440917,-0.12285565768015708,0.5428765151024714,-0.3190102041934399,0.14488777516793314,0.020686154178440917,0.3854309176514006,0.47565022765387743,-0.3190102041934399,0.47565022765387743,0.1884560040253678,-0.312750933036921,0.47565022765387743,0.41163558658771343,-0.12225696360974073,0.06064049384671756,0.3549725922364354,0.47565022765387743,-0.3190102041934399,0.3549725922364354,-0.13705416183213456,-0.5303442187813275,0.2699557101978055,-0.12084508207624153,-0.23631789862948932,-0.10715649109850997,-0.10842492525465923,0.2924006179278046,-0.4591936099825191,-0.23631789862948932,0.7333420806717184,0.0915404663052298,0.7333420806717184,0.7333420806717184,-0.22460771676317337,-0.30879459396137693,-0.30879459396137693,-0.10842492525465923,Control
18,-0.07052083562978835,-0.5739108552241865,-0.5739108552241865,-0.5739108552241865,0.11479738513162265,0.10317536719534075,0.16627919371226688,0.16627919371226688,-0.24796978646312257,-0.22709161370037798,-0.07052083562978835,0.6191180062729954,-0.484270623247004,-0.5333858858910364,-0.5333858858910364,-0.07052083562978835,-0.4381256225601437,-0.03675883705616587,0.23802391258036767,0.23802391258036767,-0.630916354146963,0.5039973337179376,-0.4059329479117997,-0.2007415468085101,-0.22051135613160036,0.15949039063637846,-0.5056733069650394,-0.4226385182658335,-0.2007415468085101,0.5039973337179376,0.6191180062729954,-0.5056733069650394,0.6191180062729954,0.5099884525929248,-0.39016835167860486,0.6191180062729954,-0.2575724574311233,-0.512803103486627,-0.45715106740346406,-0.4318885544119813,0.6191180062729954,-0.5056733069650394,-0.4318885544119813,-0.23865739245645137,0.03996755526929956,0.06866787683793446,-0.4969448263346812,-0.5016540674599047,-0.4962054300016453,-0.630916354146963,-0.22407102882152818,-0.43049089034329535,-0.5016540674599047,-0.07052083562978835,-0.5333858858910364,-0.07052083562978835,-0.07052083562978835,0.2679802761264993,-0.037793512813710003,-0.037793512813710003,-0.630916354146963,Control
1,-0.3143062355869227,-0.41514411487252667,-0.41514411487252667,-0.41514411487252667,0.14043884855516836,-0.32861681647587915,-0.3044716141859458,-0.3044716141859458,-0.4487343983079779,-0.20755954076172173,-0.3143062355869227,0.37588813964331147,-0.14318212166391248,-0.48504019171267854,-0.48504019171267854,-0.3143062355869227,-0.1030650153174688,-0.42626429406310473,-0.2439532161701534,-0.2439532161701534,-0.46477623977912047,0.28913583576817803,-0.13463860907441347,-0.18952893681276006,-0.14621473761897666,-0.03044848013684635,-0.3363876218334002,-0.05891432257342616,-0.18952893681276006,0.28913583576817803,0.37588813964331147,-0.3363876218334002,0.37588813964331147,0.3474911653511174,-0.10074701857954882,0.37588813964331147,0.4498716536225197,-0.3892776745829693,-0.022034342486548696,-0.1615524295196588,0.37588813964331147,-0.3363876218334002,-0.1615524295196588,-0.15921334808356535,-0.5588356832648598,-0.25042623824665095,-0.10979724219468055,-0.3267438645393646,-0.13282209255014465,-0.46477623977912047,0.3084225188813996,-0.29814394665804445,-0.3267438645393646,-0.3143062355869227,-0.48504019171267854,-0.3143062355869227,-0.3143062355869227,0.09970870889315762,-0.02768228933004581,-0.02768228933004581,-0.46477623977912047,Control
45,-0.23764974762149185,0.12446767758863922,0.12446767758863922,0.12446767758863922,-0.21792875019878893,0.003111194749344019,-0.14492127879794484,-0.14492127879794484,-0.36374762056948223,0.30768370329105377,-0.23764974762149185,0.039195455371895054,0.3012997531163869,-0.4105988827798691,-0.4105988827798691,-0.23764974762149185,0.4921351555796933,0.3807381994471948,0.5674506888039157,0.5674506888039157,0.4876379637044934,-0.208286560747539,-0.3685803736240627,0.321015813485064,0.3320321766233277,0.36646773337532784,0.2575422242880198,0.3937282978071528,0.321015813485064,-0.208286560747539,0.039195455371895054,0.2575422242880198,0.039195455371895054,-0.2538442306282435,-0.3329400844505404,0.039195455371895054,0.6963691913571884,0.28507882192906925,0.414080041975449,0.5941439018004826,0.039195455371895054,0.2575422242880198,0.5941439018004826,0.32233088352467865,-0.5215477205331224,-0.08519170114956168,0.33277012283927543,0.3068698325659493,0.3356621016213891,0.4876379637044934,0.6694149474203599,-0.20019066060497162,0.3068698325659493,-0.23764974762149185,-0.4105988827798691,-0.23764974762149185,-0.23764974762149185,-0.2835871919420109,-0.22735314798635187,-0.22735314798635187,0.4876379637044934,Control
62,-0.6065458630184045,0.545374870699545,0.545374870699545,0.545374870699545,0.25527214212824023,0.4454238382060829,-0.20086150034409536,-0.20086150034409536,-0.5024320168071609,0.2779203775443606,-0.6065458630184045,0.02939922807492346,0.29760608687982176,-0.46708814019846234,-0.46708814019846234,-0.6065458630184045,0.4756217620485978,-0.028984960619972286,0.47275131568143375,0.47275131568143375,0.4515547411457526,-0.36123573387160823,-0.22129059927339098,0.3022581065180405,0.41242923274655885,0.3754361465226016,0.40082466587519927,0.15851054107869567,0.3022581065180405,-0.36123573387160823,0.02939922807492346,0.40082466587519927,0.02939922807492346,-0.36237255283799485,-0.18559715166182758,0.02939922807492346,0.17750910028362082,0.2603195101078164,0.266369408202011,-0.2640645766356256,0.02939922807492346,0.40082466587519927,-0.2640645766356256,0.3985112156097292,-0.576991442435962,-0.2167312110066025,0.3632399858304535,0.31545260496801997,0.33578752099034037,0.4515547411457526,-0.08632628797806538,0.6263317527312631,0.31545260496801997,-0.6065458630184045,-0.46708814019846234,-0.6065458630184045,-0.6065458630184045,-0.3058159609172788,-0.3001153221335543,-0.3001153221335543,0.4515547411457526,Control
84,-0.4485745543486659,0.13229546749417279,0.13229546749417279,0.13229546749417279,0.17912847074043428,0.45836067891152676,-0.15280349799188603,-0.15280349799188603,-0.2580150978252957,0.4923553488659634,-0.4485745543486659,-0.5025559907383923,0.3988055468360432,-0.016490275017092427,-0.016490275017092427,-0.4485745543486659,0.5053428901847528,-0.17190571317439363,0.12865222564884976,0.12865222564884976,0.5750708920728776,-0.535100255586772,-0.5298592605705249,0.49586077918137883,0.5910913988740906,0.5284075604887181,0.5572135927834956,0.23252373543620872,0.49586077918137883,-0.535100255586772,-0.5025559907383923,0.5572135927834956,-0.5025559907383923,-0.530339771105207,-0.5357285657494979,-0.5025559907383923,0.1912750494424447,0.3196340531355158,0.3082607200632448,-0.4388500282308844,-0.5025559907383923,0.5572135927834956,-0.4388500282308844,0.5874030869280055,-0.6047264223577506,-0.02149438214589218,0.4394986480946722,0.3818085060821848,0.44541396081004464,0.5750708920728776,-0.21655869391382923,0.4907690883385639,0.3818085060821848,-0.4485745543486659,-0.016490275017092427,-0.4485745543486659,-0.4485745543486659,-0.5249970167093101,-0.07163053100178643,-0.07163053100178643,0.5750708920728776,Control
80,-0.4546148547384591,0.25002009040998596,0.25002009040998596,0.25002009040998596,0.38742400439965413,0.08584290671232893,-0.40149960087985115,-0.40149960087985115,-0.46021460045937546,-0.29439850731981826,-0.4546148547384591,-0.3827202048209596,-0.09279270979301316,-0.4196508621233865,-0.4196508621233865,-0.4546148547384591,-0.14677680926014752,-0.4982575587634315,-0.5411054207927146,-0.5411054207927146,0.11783744836255411,-0.1726165906164699,0.6669067368561097,-0.3018534514774311,-0.21672372698405198,-0.42851412928846483,0.038088964109419386,-0.18443627381124927,-0.3018534514774311,-0.1726165906164699,-0.3827202048209596,0.038088964109419386,-0.3827202048209596,-0.0002429788831634709,0.6523564423696903,-0.3827202048209596,-0.42003731581575016,0.11233930260689977,-0.13855941302519234,-0.40146358773332363,-0.3827202048209596,0.038088964109419386,-0.40146358773332363,-0.23444890991515868,0.6292869288547247,-0.31524459451237136,0.03750989567870468,0.22467003771179048,0.005403630172980247,0.11783744836255411,-0.2768487831332194,0.5297647390967695,0.22467003771179048,-0.4546148547384591,-0.4196508621233865,-0.4546148547384591,-0.4546148547384591,0.20954081432911542,-0.20857351747988465,-0.20857351747988465,0.11783744836255411,Control
82,-0.441002806256472,0.21660405784993356,0.21660405784993356,0.21660405784993356,0.22338596516565407,0.6246580517146855,0.07933161946221182,0.07933161946221182,-0.5103143985465408,-0.10772115522518137,-0.441002806256472,-0.4712735935153239,0.2422861979456862,-0.13184802783758828,-0.13184802783758828,-0.441002806256472,0.08333903552546146,-0.5560648103406413,-0.5562684910525453,-0.5562684910525453,0.15046412318280122,-0.34057585501279086,0.24180976446802374,-0.09358023271311076,0.020130710509733307,-0.4703541379516614,0.2593870150394738,0.2489252101277807,-0.09358023271311076,-0.34057585501279086,-0.4712735935153239,0.2593870150394738,-0.4712735935153239,-0.21410593939691613,0.26909395476609516,-0.4712735935153239,0.6098565622909435,0.36140456403799415,0.33097355639513854,0.5047978663234283,-0.4712735935153239,0.2593870150394738,0.5047978663234283,-0.0031546669772448163,-0.24854671739500522,-0.08883442351041215,0.36851373613040317,0.4425722802139597,0.303131272810638,0.15046412318280122,0.667245374579952,0.536323844692904,0.4425722802139597,-0.441002806256472,-0.13184802783758828,-0.441002806256472,-0.441002806256472,0.13300004802833262,-0.16934486407934765,-0.16934486407934765,0.15046412318280122,Control
89,0.14947615885406995,0.5295068734458814,0.5295068734458814,0.5295068734458814,0.16012687465481085,0.12353446327672273,0.29635526891841796,0.29635526891841796,-0.5392354757342352,0.3210186884202528,0.14947615885406995,-0.4356445848874539,0.29181299591231746,-0.22979779475846648,-0.22979779475846648,0.14947615885406995,0.3892506946407569,-0.4803648675189074,-0.236296859881184,-0.236296859881184,0.30592940327430274,-0.2805764070075361,-0.5561904388625514,0.3618628493452552,0.36718804500662744,0.005149339862579388,0.20204295173214676,0.3869058819803534,0.3618628493452552,-0.2805764070075361,-0.4356445848874539,0.20204295173214676,-0.4356445848874539,-0.14963209232533245,-0.6075509760665986,-0.4356445848874539,0.6145995609814157,0.22873613493322237,0.4159920865076231,0.7385723863983754,-0.4356445848874539,0.20204295173214676,0.7385723863983754,0.34887899561186453,-0.5797706457932772,0.22188132017549184,0.4161808033075795,0.3089504507497644,0.3655386729600598,0.30592940327430274,0.6442895342853551,0.1142817255629125,0.3089504507497644,0.14947615885406995,-0.22979779475846648,0.14947615885406995,0.14947615885406995,-0.2663781786979016,0.30938403228849765,0.30938403228849765,0.30592940327430274,Control
